timestamp,activity,voltage,current,charge
0.097,Standing,0.10346361851702364,0.0031926586898644183,0.0033032402074319265
0.098,Standing,0.08232285127597734,0.003076862552972764,0.002532960983450008
0.099,Standing,0.10116417436892,0.0024285148510846885,0.0024567869985264324
0.0,Sitting,0.20715574720696567,0.006280392263184117,0.01301019352032752
0.001,Sitting,0.22166102486350556,0.006526901026017452,0.014467595706096945
0.002,Sitting,0.1724466126408582,0.005531087480042439,0.00953817300153579
0.003,Sitting,0.2103007053441732,0.006256892975456105,0.013158290060014212
0.004,Sitting,0.21030095372612098,0.00792636574532736,0.016669222758243996
0.005,Sitting,0.21141781021386336,0.0065677828200903,0.013885462617837232
0.006,Sitting,0.21908003526986405,0.006325695625652899,0.013858336207744619
0.007,Sitting,0.1936946151071931,0.006379484610246634,0.012356718161639836
0.008,Sitting,0.18454349570924858,0.005881590696629996,0.01085409307487094
0.009,Sitting,0.19029272904341793,0.0060409370696931615,0.011495464009714598
0.01,Sitting,0.24629317133347017,0.005066367403704126,0.012478116949988089
0.011,Sitting,0.21372520380749027,0.005193642064405174,0.011100122087181502
0.012,Sitting,0.19056136268421134,0.006544475298483683,0.012471241309322114
0.013,Sitting,0.20128560038190926,0.005461127611035347,0.010992463499494717
0.014,Sitting,0.18569392581480065,0.006339798874467338,0.011772621418760945
0.015,Sitting,0.18539266736565727,0.006108229294790987,0.01132420921842349
0.016,Sitting,0.2009114367980763,0.005674199826197091,0.011400116397606524
0.017,Sitting,0.24287888178650652,0.006316959511159005,0.01534256062360936
0.018,Sitting,0.15949714826684785,0.006093227157384714,0.009718523553449737
0.019,Sitting,0.18676427070463225,0.006426216667398112,0.012001876692765607
0.02,Sitting,0.184149585231346,0.005942631779266551,0.01094333177334551
0.021,Sitting,0.21009974557960914,0.006432877597085061,0.013515459464923387
0.022,Sitting,0.1759940718588845,0.005832749382079526,0.010265293138845683
0.023,Sitting,0.1905010937767809,0.005673335383713144,0.01080776595959867
0.024,Sitting,0.23530908480562196,0.006202490855480478,0.014595024467183505
0.025,Sitting,0.1747823209132991,0.006458930973527388,0.011289069461719113
0.026,Sitting,0.2424431239402527,0.006516232630275573,0.015798157952054196
0.027,Sitting,0.16961260068091974,0.0057578829635668745,0.009766095038669391
0.028,Sitting,0.22533822298373246,0.00564616526719061,0.012722968479812032
0.029,Sitting,0.2088763885629246,0.006387317026714669,0.013341597131466373
0.03,Sitting,0.18146139056843835,0.0059702373219691005,0.010833675664681025
0.031,Sitting,0.13517465319861854,0.0054878061793328554,0.007418122971125546
0.032,Sitting,0.1949486369721368,0.005376108409017575,0.010480650065524191
0.033,Sitting,0.23264822607863272,0.005284929311019684,0.012295294291597
0.034,Sitting,0.19119911026606035,0.006065370288643046,0.011596934026227478
0.035,Sitting,0.22882546578132232,0.00528206892441028,0.012086718819172306
0.036,Sitting,0.2232632750430992,0.006005116530509794,0.013407219836170697
0.037,Sitting,0.180369826979041,0.006231051737131636,0.011238937237238858
0.038,Sitting,0.2039811939114694,0.005699891561420603,0.011626706858644842
0.039,Sitting,0.20139604169980038,0.00580734320156912,0.011695759335882667
0.04,Sitting,0.20227034690502496,0.006331065337260524,0.012805867820460651
0.041,Sitting,0.23172033632290706,0.0053810922505865754,0.012469085060905102
0.042,Sitting,0.24266066749312534,0.005023956100238749,0.01219116540740094
0.043,Sitting,0.19696429809928834,0.006294158603242289,0.012397245314132145
0.044,Sitting,0.20561983735470066,0.005688650240089703,0.011696993371350236
0.045,Sitting,0.19583755499285452,0.0057534995326705834,0.011267512811307381
0.046,Sitting,0.18821270486111577,0.006424801048510512,0.012092291835346962
0.047,Sitting,0.20714030971930095,0.005653545202369673,0.01171077104230922
0.048,Sitting,0.21799199750866502,0.006153649760438305,0.01341446403246664
0.049,Sitting,0.2162572423767792,0.006314814420961806,0.01365624352798318
0.05,Sitting,0.18342009978155857,0.005719909479901516,0.010491463675450188
0.051,Sitting,0.21494587210246524,0.006305185132716732,0.01355273517119296
0.052,Sitting,0.19958196812071705,0.0060586636916543915,0.012092000237619128
0.053,Sitting,0.2255532979157685,0.005704214305582085,0.012866043486423446
0.054,Sitting,0.21094194762340077,0.005898903673783053,0.012443262297906313
0.055,Sitting,0.1956463759354556,0.006549388425993595,0.012813641101392648
0.056,Sitting,0.2165083269797606,0.006406754818000319,0.013871157670147698
0.057,Sitting,0.2261095761430866,0.0060105019208163794,0.013590320417229995
0.058,Sitting,0.21363905942589928,0.005844866621703272,0.012486918075305204
0.059,Sitting,0.20648332704976885,0.005934928472816158,0.01225463776869484
0.06,Sitting,0.2019399192998544,0.006297578512718457,0.012717324966428623
0.061,Sitting,0.18363558633533056,0.00704619363784273,0.012939319001175256
0.062,Sitting,0.17987965237000597,0.005392905693606134,0.009700740014300973
0.063,Sitting,0.22316221747000137,0.006395831346981468,0.014273079059565302
0.064,Sitting,0.2124823963410431,0.0063141727546321405,0.013416505578155625
0.065,Sitting,0.19975506454306172,0.005551372814257084,0.011089148348145221
0.066,Sitting,0.20151609116387453,0.005661419144243944,0.011408670563883672
0.067,Sitting,0.21950239466835503,0.005926471309248931,0.013008746443134416
0.068,Sitting,0.18349005606414978,0.005839307079173503,0.010714547833333327
0.069,Sitting,0.2082586290855125,0.005718137723598013,0.011908515232386754
0.07,Sitting,0.1835555920886714,0.006121843605745956,0.01123698627726946
0.071,Sitting,0.20489933142217448,0.005746528412314435,0.011774598296817576
0.072,Sitting,0.19057923388763356,0.006116024968678818,0.011655873529684472
0.073,Sitting,0.17103831317005352,0.0052962681128117224,0.009058647641116597
0.074,Sitting,0.1856311155749513,0.005893276424144077,0.010939754770054249
0.075,Sitting,0.2062181513119601,0.0067376781084747765,0.013894315236647328
0.076,Sitting,0.2171531924640404,0.005920030735018286,0.012855535735944605
0.077,Sitting,0.19961967584194623,0.005498735317681096,0.010976557616561616
0.078,Sitting,0.1996297372801522,0.005855670680539931,0.011689659995552765
0.079,Sitting,0.2064543712067618,0.005586384528223839,0.011533335050936351
0.08,Sitting,0.21038693028482347,0.006766369456501289,0.014235556991262957
0.081,Sitting,0.19782479703086286,0.006200855861049471,0.01226683052129748
0.082,Sitting,0.21380287983422225,0.005799389764057082,0.012399262328365147
0.083,Sitting,0.20448184963620836,0.006006296200390898,0.012281785565188611
0.084,Sitting,0.20195352197097666,0.005613495108072267,0.011336651076420425
0.085,Sitting,0.20049020348517888,0.006248999145622725,0.012528631102846091
0.086,Sitting,0.22902287215590084,0.006479635413042604,0.014839847128181038
0.087,Sitting,0.24306364915023115,0.005616326218555975,0.013651247455003339
0.088,Sitting,0.21744641273441356,0.006091671002869176,0.0132461200713215
0.089,Sitting,0.24379605866435344,0.005595850857322424,0.013642463838887502
0.09,Sitting,0.18320556315638448,0.005700303677277989,0.010443273453581233
0.091,Sitting,0.15752208551380387,0.00573712248915962,0.00903723499340569
0.092,Sitting,0.18481734676892606,0.006075196893238104,0.011228017709070889
0.093,Sitting,0.2068351195155432,0.006938085419607943,0.014350397269736566
0.094,Sitting,0.219008476763721,0.005711548172168799,0.012508774651493035
0.095,Sitting,0.18203170657303286,0.006245959585753253,0.01136962682580858
0.096,Sitting,0.17359533585958717,0.006915729382927177,0.012005383649432587
0.097,Sitting,0.22358880241442575,0.005765412173947648,0.012890816033985055
0.098,Sitting,0.16573730941818246,0.006676936187082707,0.01106617438803986
0.099,Sitting,0.19770920309494766,0.006618908155986731,0.013086190568787862
0.0,Lying Down,0.2681114468241127,0.008700312488523114,0.023326533691198286
0.001,Lying Down,0.3001048739943637,0.009023490296882371,0.027079934185352473
0.002,Lying Down,0.29099869057041516,0.00931142496617375,0.027096124725012334
0.003,Lying Down,0.2786475914123482,0.008928810257489355,0.02487991472427277
0.004,Lying Down,0.302405912634238,0.009257219417029375,0.027994378862621565
0.005,Lying Down,0.31423229756177784,0.008437678954081066,0.02651391243829552
0.006,Lying Down,0.2693177165852876,0.009638838410949256,0.025959099513714154
0.007,Lying Down,0.3066462802395919,0.008625756731721725,0.026450562160340862
0.008,Lying Down,0.3310230395104505,0.00905783731714643,0.029983528401129955
0.009,Lying Down,0.3235859436812766,0.009033759240705055,0.02923197508892998
0.01,Lying Down,0.3412149584976398,0.009877670421221603,0.033704089028304934
0.011,Lying Down,0.2950207170304186,0.009485785475477179,0.027985032325720076
0.012,Lying Down,0.312907518991703,0.009684315778766175,0.03030295223465926
0.013,Lying Down,0.28070153078839793,0.00934302572999922,0.026226016246061704
0.014,Lying Down,0.3211684897369918,0.008120630256788443,0.026080905552852644
0.015,Lying Down,0.27633482974668455,0.007980383911119951,0.022052580293925123
0.016,Lying Down,0.2946118633111089,0.009358771127897982,0.02757205000292233
0.017,Lying Down,0.3300471410419206,0.009037047390209888,0.02982651654599124
0.018,Lying Down,0.33257231091142586,0.008309949270892555,0.027636590325774556
0.019,Lying Down,0.26593235121289693,0.008972226150551692,0.02386005195830051
0.02,Lying Down,0.3076813089787862,0.008983652625952954,0.027641019993639153
0.021,Lying Down,0.2586511579992025,0.008955439980243608,0.023163349212823644
0.022,Lying Down,0.27391060998990296,0.009334836274415021,0.025569106980808914
0.023,Lying Down,0.307331964921937,0.008530060106836324,0.026215601335362354
0.024,Lying Down,0.28972266165326616,0.008470393239055525,0.024540648744689968
0.025,Lying Down,0.2987464180545366,0.00947757116025062,0.028313904359818513
0.026,Lying Down,0.28028547907328916,0.009252023257758923,0.025932077711981732
0.027,Lying Down,0.28939484763255124,0.008603563583868828,0.02489826972450686
0.028,Lying Down,0.2978593928009089,0.008482378838790314,0.025265562104293614
0.029,Lying Down,0.2889270138930564,0.008401061053705576,0.024272934837804058
0.03,Lying Down,0.33929450265832783,0.009017631775985866,0.03059632888589058
0.031,Lying Down,0.28600548984014834,0.009106989955367113,0.026046491231540816
0.032,Lying Down,0.29775343900618345,0.00888951520023339,0.02646883721967233
0.033,Lying Down,0.31228333400086855,0.009378753855023654,0.029288285226202852
0.034,Lying Down,0.2893899770477895,0.008712090879677661,0.025211917797081748
0.035,Lying Down,0.2944989660569672,0.007849039417632209,0.02311533993033065
0.036,Lying Down,0.269696178756029,0.009683437133722264,0.02611585992189129
0.037,Lying Down,0.3328993542700257,0.008875481980221813,0.029546422200510906
0.038,Lying Down,0.31153113926111536,0.00915562507727177,0.028522623109701117
0.039,Lying Down,0.3615776161691048,0.009559787455717289,0.034566051593215685
0.04,Lying Down,0.2974416481703847,0.008522229779699788,0.025348660717606396
0.041,Lying Down,0.2678710735948486,0.009101731817933613,0.0243809067364227
0.042,Lying Down,0.28487298509431397,0.008288873145201164,0.023612760359415504
0.043,Lying Down,0.2870685423151495,0.008459225998192803,0.024283776764156235
0.044,Lying Down,0.33374283270145133,0.009440819878474727,0.03150805969266327
0.045,Lying Down,0.2998405471736677,0.009739972069445013,0.029204385547586337
0.046,Lying Down,0.3015473661529524,0.00856935789933587,0.025840673041667286
0.047,Lying Down,0.3304624815453932,0.009269455021842331,0.030632071090914238
0.048,Lying Down,0.2792550769134709,0.008904830660958197,0.024867191711273152
0.049,Lying Down,0.2824876349323049,0.008308600134517834,0.023470768015981733
0.05,Lying Down,0.3185235509506329,0.009954708320235066,0.03170809042839083
0.051,Lying Down,0.27202864852361724,0.009281484618345286,0.025248297170212094
0.052,Lying Down,0.2869871486175635,0.008756437308117654,0.025129849751051387
0.053,Lying Down,0.2881521215152227,0.008568004615160094,0.024688887070106
0.054,Lying Down,0.3009704325588966,0.008584524941794482,0.02583688185044522
0.055,Lying Down,0.3054091365155968,0.008974880945275432,0.02741010639826853
0.056,Lying Down,0.29522103906267183,0.008546218168979202,0.025230234079023243
0.057,Lying Down,0.2884645733886334,0.009377695612912879,0.027051329643473725
0.058,Lying Down,0.31001834375248766,0.008511222377600726,0.026386350648128873
0.059,Lying Down,0.30198664610858456,0.009375693561685895,0.02831334253635373
0.06,Lying Down,0.2666118943775726,0.009271680096189968,0.024719401945080422
0.061,Lying Down,0.2867475248210831,0.00928529933429658,0.026625366013323954
0.062,Lying Down,0.2847348168691497,0.008097558949667742,0.023056569646207888
0.063,Lying Down,0.2674491512423368,0.009024042473330692,0.024134725002670915
0.064,Lying Down,0.3051944500344297,0.008547841687447797,0.02608753842782002
0.065,Lying Down,0.3127718491755475,0.00816923996886552,0.025551082914208607
0.066,Lying Down,0.2986784040270537,0.008394491900118773,0.02507253443345505
0.067,Lying Down,0.28696327784395687,0.009023699335658207,0.025894703396388153
0.068,Lying Down,0.282791732694321,0.008807722227885088,0.024907510299139093
0.069,Lying Down,0.32012585618428885,0.008711554065238427,0.02788793703830174
0.07,Lying Down,0.3167138422413029,0.008435146572671193,0.026715276808992508
0.071,Lying Down,0.3105960835583057,0.009720784310328951,0.03019237535903198
0.072,Lying Down,0.25056710999745424,0.008601552372264763,0.021552661194101284
0.073,Lying Down,0.3115414425436108,0.008898477306978505,0.027722444566576687
0.074,Lying Down,0.3074229174674262,0.00869800740664209,0.026739668131031936
0.075,Lying Down,0.301731795749458,0.00892216138230396,0.026920997758490408
0.076,Lying Down,0.3233556412331962,0.009127210421650607,0.029513349785631433
0.077,Lying Down,0.30675205324150406,0.008794061516938767,0.02697596426653063
0.078,Lying Down,0.2902478755185502,0.00878372090609019,0.02549456332140553
0.079,Lying Down,0.30788904284756596,0.00878950775958987,0.02706193131201379
0.08,Lying Down,0.3057954971379283,0.01003770039932272,0.03069483583732473
0.081,Lying Down,0.3174224940686339,0.00883698823391608,0.028050588452648142
0.082,Lying Down,0.32402427844327897,0.008795962313489225,0.02850105341842621
0.083,Lying Down,0.25923750929644296,0.008495956844541299,0.02202470691468953
0.084,Lying Down,0.26258416157948294,0.008824243257979347,0.023171065174699117
0.085,Lying Down,0.3003683675837911,0.009838218656137642,0.029550896776764625
0.086,Lying Down,0.3065385474752833,0.008890449735595569,0.02725265548351482
0.087,Lying Down,0.31658811162366984,0.007894432345496059,0.02499283428601416
0.088,Lying Down,0.30471229116217136,0.009385432596943485,0.028598566701627772
0.089,Lying Down,0.2704282750844032,0.009571877021603465,0.025885061922722597
0.09,Lying Down,0.30676992814988835,0.0087923560430496,0.026972304315945623
0.091,Lying Down,0.31265563732212576,0.010135346428902198,0.03168873197208948
0.092,Lying Down,0.30363732510117,0.009124110293150169,0.02770420443340169
0.093,Lying Down,0.29081278200919514,0.008575077815267606,0.024937422354033033
0.094,Lying Down,0.31660671633088494,0.008571958087045568,0.027139395024654712
0.095,Lying Down,0.3014313247443879,0.008761171276617442,0.026408914642232755
0.096,Lying Down,0.3095795965149279,0.009166831052643475,0.028378638585978784
0.097,Lying Down,0.320750798885158,0.008744991800572628,0.028049631062778267
0.098,Lying Down,0.2946025012941326,0.008510618142108847,0.0250724939222449
0.099,Lying Down,0.2911141347984778,0.009188650246522427,0.02674945966482196
0.0,Walking Slow,0.41513977233290705,0.011538917337911188,0.047902635166286844
0.001,Walking Slow,0.4173921184021132,0.012677818929402476,0.0529162169966171
0.002,Walking Slow,0.408268698064474,0.012938397906279034,0.05282342868236658
0.003,Walking Slow,0.3845242160179286,0.011377672648344292,0.04374990655213218
0.004,Walking Slow,0.36442559502191446,0.012748022155744592,0.046457055594597715
0.005,Walking Slow,0.4130873131270812,0.011972207664544772,0.04945567096346248
0.006,Walking Slow,0.40559937252639644,0.011437255476350812,0.04638943644631981
0.007,Walking Slow,0.44891503959233653,0.012064610590987615,0.05415985141119328
0.008,Walking Slow,0.40218789589209786,0.012362883311949346,0.04972202026392438
0.009,Walking Slow,0.40962018463473426,0.012111942012139566,0.04961295923297804
0.01,Walking Slow,0.3841905108910938,0.012235734178567999,0.04700852965191658
0.011,Walking Slow,0.4376404899295007,0.01267271002307749,0.055460910232341266
0.012,Walking Slow,0.431863732532788,0.011744392161784408,0.05071977035317033
0.013,Walking Slow,0.3802079035948284,0.011937106539950176,0.04538582252542572
0.014,Walking Slow,0.4011144982457739,0.012547095759235474,0.050328220199074146
0.015,Walking Slow,0.36615070740570366,0.012764775159730308,0.04673831454610006
0.016,Walking Slow,0.3968398420284202,0.01178655946502629,0.046773763961596146
0.017,Walking Slow,0.3797579124947967,0.011172571664067116,0.04242872492344645
0.018,Walking Slow,0.41646341167923834,0.012036658983594203,0.05012828065527195
0.019,Walking Slow,0.3742007820051789,0.011352460613968192,0.042480996394298906
0.02,Walking Slow,0.39328430601419745,0.012834510762644696,0.05047611658318467
0.021,Walking Slow,0.3948081729727279,0.011248428523440946,0.0444097151415404
0.022,Walking Slow,0.39508513871828116,0.011863638215126164,0.046871471499266223
0.023,Walking Slow,0.3460622671411686,0.011972852566741094,0.04143352503393383
0.024,Walking Slow,0.39538130939582644,0.012348103182406709,0.04882209204814736
0.025,Walking Slow,0.4369791218989069,0.012563282514773878,0.054898921614737806
0.026,Walking Slow,0.3946222261889034,0.011446737045629166,0.04517136855545173
0.027,Walking Slow,0.45146719606499724,0.012029609217007244,0.054309739429599074
0.028,Walking Slow,0.4002785858382589,0.011987937456444999,0.047985146521832986
0.029,Walking Slow,0.40396169521535713,0.011927819794038029,0.048183823042228936
0.03,Walking Slow,0.3885267598623953,0.011726570529379804,0.04556086452077789
0.031,Walking Slow,0.39934493459568005,0.011728287614433118,0.04683632250305118
0.032,Walking Slow,0.3857430843464567,0.012053215113845949,0.04649444374306265
0.033,Walking Slow,0.39490045565158294,0.012751996494291344,0.050357692260630395
0.034,Walking Slow,0.3469806038321398,0.012545753425961231,0.043531330992691644
0.035,Walking Slow,0.4249217038499526,0.010963304883795925,0.04658546191049071
0.036,Walking Slow,0.39314624811839305,0.011814279567002104,0.046447396859886705
0.037,Walking Slow,0.3718497661056436,0.011611091656204563,0.04317581716590857
0.038,Walking Slow,0.37778848309068347,0.012876135221711812,0.04864455593481026
0.039,Walking Slow,0.4187135678629492,0.01263577754749708,0.05290771499635048
0.04,Walking Slow,0.41443344128086473,0.011435474114391386,0.04739242889905472
0.041,Walking Slow,0.38950959467440455,0.01224468728061396,0.047694231795867806
0.042,Walking Slow,0.3755574438221611,0.012356499215086194,0.04640575259808311
0.043,Walking Slow,0.39519349203683735,0.011812589596225201,0.04668258532530251
0.044,Walking Slow,0.41421919936406987,0.01222213165574302,0.05062641588964127
0.045,Walking Slow,0.39278067668361843,0.012579664901682124,0.04941049292535869
0.046,Walking Slow,0.3783787334480021,0.012307967803472132,0.04657073268796574
0.047,Walking Slow,0.4118620251593677,0.011845226780343006,0.04878599090224047
0.048,Walking Slow,0.40652266044484237,0.01137444321180735,0.04623968915542702
0.049,Walking Slow,0.41848054038413807,0.011907548931778505,0.049830775116212346
0.05,Walking Slow,0.38954553958961924,0.012524504612918446,0.04878864907531991
0.051,Walking Slow,0.38591312618914486,0.011295769351818221,0.043591856632717
0.052,Walking Slow,0.36886741652952193,0.01230300497567282,0.04538177660926287
0.053,Walking Slow,0.3743914129500744,0.012877397090992183,0.04821186892015741
0.054,Walking Slow,0.35836141184232556,0.01284822818414502,0.04604309191742568
0.055,Walking Slow,0.4042203493440524,0.011951643444064804,0.04831097488195428
0.056,Walking Slow,0.389101618263821,0.012199568057176036,0.047468716731668144
0.057,Walking Slow,0.39924730595150304,0.012551650941008262,0.05011212823441197
0.058,Walking Slow,0.40228455297324084,0.01207515088073094,0.04857646674139281
0.059,Walking Slow,0.3927277557557229,0.011971527188139467,0.04701551005566632
0.06,Walking Slow,0.40615603537784123,0.011144915803671688,0.0452657481743914
0.061,Walking Slow,0.37303629155788576,0.012371632047011357,0.04615067739335812
0.062,Walking Slow,0.4034173087625589,0.01190800833182366,0.04803896673946429
0.063,Walking Slow,0.4003686786613079,0.012173790852680836,0.048740045579869426
0.064,Walking Slow,0.3892048063938128,0.011610847637298844,0.045189977067429554
0.065,Walking Slow,0.40391690510195366,0.011510813611192484,0.046494122090383116
0.066,Walking Slow,0.40816505511428947,0.01114870819788108,0.045505130960412615
0.067,Walking Slow,0.4205831127465129,0.012236298741206521,0.05146380613072876
0.068,Walking Slow,0.40512059468627754,0.012491345491972757,0.05060501314139755
0.069,Walking Slow,0.4333094888892516,0.012507185032509065,0.05419481953879801
0.07,Walking Slow,0.3631825153733671,0.011360211516632149,0.041258301937839574
0.071,Walking Slow,0.38750362844608643,0.012013045525105417,0.04655098729666371
0.072,Walking Slow,0.41035318040938246,0.011637128093423267,0.04775332523967611
0.073,Walking Slow,0.4037353352895416,0.01162230853382334,0.046923366327416664
0.074,Walking Slow,0.38776964394016106,0.011296669451575888,0.043805054909472764
0.075,Walking Slow,0.3815353350777819,0.011324157697191833,0.04320566301471729
0.076,Walking Slow,0.38048253494045337,0.01252682089830392,0.047662365701317225
0.077,Walking Slow,0.38101202222336117,0.013316191032418696,0.05073628873574435
0.078,Walking Slow,0.4098663580176178,0.012092418061847438,0.0495627535063587
0.079,Walking Slow,0.38283284439637577,0.012350154939704495,0.047280449443030226
